R-PEAK INDEX, TIME, AMPLITUDE
128291,1282.91,244
128383,1283.83,353
128491,1284.91,371
128595,1285.95,257
128678,1286.78,319
128755,1287.55,378
128829,1288.29,375
128908,1289.08,341
128991,1289.91,335
129065,1290.65,306
129138,1291.38,326
129214,1292.14,310
129294,1292.94,249
129373,1293.73,289
129454,1294.54,339
129541,1295.41,271
129627,1296.27,255
129709,1297.09,273
129792,1297.92,333
129879,1298.79,292
129971,1299.71,272
130058,1300.58,287
130149,1301.49,330
130246,1302.46,235
130342,1303.42,303
130438,1304.38,271
130530,1305.3,273
130618,1306.18,310
130710,1307.1,315
130806,1308.06,228
130898,1308.98,276
130987,1309.87,312
131078,1310.78,320
131169,1311.69,282
131256,1312.56,254
131339,1313.39,234
131431,1314.31,350
131531,1315.31,259
131625,1316.25,273
131720,1317.2,349
131829,1318.29,340
131930,1319.3,231
132022,1320.22,248
132105,1321.05,314
132184,1321.84,392
132269,1322.69,337
132379,1323.79,306
132469,1324.69,268
132554,1325.54,292
132635,1326.35,365
132718,1327.18,392
132836,1328.36,332
132944,1329.44,264
133041,1330.41,302
133145,1331.45,313
133253,1332.53,250
133356,1333.56,236
133456,1334.56,350
133564,1335.64,296
133667,1336.67,278
133762,1337.62,232
133855,1338.55,318
133949,1339.49,239
134040,1340.4,255
134128,1341.28,304
134230,1342.3,302
134328,1343.28,225
134421,1344.21,282
134518,1345.18,357
134614,1346.14,347
134713,1347.13,204
134806,1348.06,246
134897,1348.97,361
134995,1349.95,337
135085,1350.85,310
135165,1351.65,290
135244,1352.44,391
135327,1353.27,357
135419,1354.19,246
135499,1354.99,325
135576,1355.76,341
135655,1356.55,352
135738,1357.38,285
135821,1358.21,269
135904,1359.04,292
135996,1359.96,333
136091,1360.91,282
136179,1361.79,281
136270,1362.7,324
136368,1363.68,264
136461,1364.61,220
136550,1365.5,313
136641,1366.41,307
136743,1367.43,272
136842,1368.42,272
136936,1369.36,280
137028,1370.28,342
137128,1371.28,271
137223,1372.23,281
137313,1373.13,239
137399,1373.99,305
137491,1374.91,294
137592,1375.92,225
137686,1376.86,270
137778,1377.78,339
137886,1378.86,336
137987,1379.87,263
138083,1380.83,289
138184,1381.84,333
138287,1382.87,229
138385,1383.85,272
138480,1384.8,356
138585,1385.85,251
138683,1386.83,220
138784,1387.84,353
138885,1388.85,296
138969,1389.69,326
139047,1390.47,335
139128,1391.28,333
139222,1392.22,275
139304,1393.04,332
139384,1393.84,368
139464,1394.64,304
139545,1395.45,280
139625,1396.25,276
139706,1397.06,376
139794,1397.94,337
139882,1398.82,238
139969,1399.69,291
140065,1400.65,353
140169,1401.69,230
140267,1402.67,265
140365,1403.65,344
140468,1404.68,280
140563,1405.63,287
140660,1406.6,291
140760,1407.6,222
140849,1408.49,271
140937,1409.37,327
141031,1410.31,287
141121,1411.21,278
141209,1412.09,319
141306,1413.06,337
141411,1414.11,260
141507,1415.07,221
141599,1415.99,258
141700,1417.0,341
141809,1418.09,247
141908,1419.08,221
142003,1420.03,341
142109,1421.09,343
142210,1422.1,236
142304,1423.04,310
142405,1424.05,324
142504,1425.04,248
142598,1425.98,269
142697,1426.97,393
142797,1427.97,277
142906,1429.06,285
142990,1429.9,331
143070,1430.7,372
143158,1431.58,293
143242,1432.42,338
143322,1433.22,358
143400,1434.0,359
143479,1434.79,292
143557,1435.57,280
143637,1436.37,417
143729,1437.29,333
143824,1438.24,302
143909,1439.09,258
143989,1439.89,284
144069,1440.69,312
144152,1441.52,293
144241,1442.41,276
144325,1443.25,269
144408,1444.08,289
144496,1444.96,324
144586,1445.86,312
144674,1446.74,274
144760,1447.6,272
144849,1448.49,325
144943,1449.43,311
145037,1450.37,268
145127,1451.27,285
145219,1452.19,269
145317,1453.17,275
145410,1454.1,272
145498,1454.98,268
145591,1455.91,286
145687,1456.87,259
145775,1457.75,240
145863,1458.63,306
145962,1459.62,300
146063,1460.63,291
146159,1461.59,219
146249,1462.49,265
146347,1463.47,321
146455,1464.55,284
146555,1465.55,267
146649,1466.49,304
146755,1467.55,332
146860,1468.6,245
146959,1469.59,267
147060,1470.6,367
147165,1471.65,295
147266,1472.66,257
147358,1473.58,292
147457,1474.57,368
147552,1475.52,233
147646,1476.46,240
147728,1477.28,284
147807,1478.07,344
147894,1478.94,315
147979,1479.79,284
148058,1480.58,336
148140,1481.4,316
148225,1482.25,320
148306,1483.06,248
148386,1483.86,360
148465,1484.65,359
148547,1485.47,304
148629,1486.29,288
148713,1487.13,295
148808,1488.08,326
148911,1489.11,254
149006,1490.06,301
149110,1491.1,326
149214,1492.14,258
149314,1493.14,309
149425,1494.25,324
149530,1495.3,228
149625,1496.25,245
149723,1497.23,283
149825,1498.25,308
149921,1499.21,254
150010,1500.1,273
150101,1501.01,337
150192,1501.92,287
150279,1502.79,236
150366,1503.66,336
150466,1504.66,336
150560,1505.6,281
150652,1506.52,281
150751,1507.51,322
150854,1508.54,264
150954,1509.54,277
151053,1510.53,353
151165,1511.65,338
151266,1512.66,263
151362,1513.62,256
151459,1514.59,351
151555,1515.55,279
151652,1516.52,228
151742,1517.42,372
151826,1518.26,347
151905,1519.05,294
151982,1519.82,363
152066,1520.66,359
152166,1521.66,273
152250,1522.5,312
152330,1523.3,332
152409,1524.09,349
152493,1524.93,290
152573,1525.73,304
152654,1526.54,346
152743,1527.43,362
152843,1528.43,275
152936,1529.36,293
153031,1530.31,315
153139,1531.39,293
153242,1532.42,244
153337,1533.37,293
153433,1534.33,335
153540,1535.4,244
153638,1536.38,225
153734,1537.34,301
153836,1538.36,332
153935,1539.35,221
154032,1540.32,250
154128,1541.28,318
154229,1542.29,337
154324,1543.24,276
154413,1544.13,228
154500,1545.0,345
154591,1545.91,287
154688,1546.88,249
154778,1547.78,267
154865,1548.65,312
154956,1549.56,338
155053,1550.53,225
155148,1551.48,273
155244,1552.44,344
155356,1553.56,297
155462,1554.62,258
155559,1555.59,262
155663,1556.63,331
155770,1557.7,230
155868,1558.68,258
155989,1559.89,324
156092,1560.92,289
156177,1561.77,283
156256,1562.56,341
156333,1563.33,356
156421,1564.21,354
156505,1565.05,276
156584,1565.84,298
156665,1566.65,381
156752,1567.52,346
156835,1568.35,234
156917,1569.17,269
157002,1570.02,295
157091,1570.91,313
157177,1571.77,270
157263,1572.63,291
157360,1573.6,322
157464,1574.64,244
157560,1575.6,313
157657,1576.57,271
157756,1577.56,293
157851,1578.51,264
157952,1579.52,325
158056,1580.56,292
158161,1581.61,296
158259,1582.59,264
158350,1583.5,274
158442,1584.42,335
158537,1585.37,280
158626,1586.26,223
158715,1587.15,256
158805,1588.05,290
158905,1589.05,284
159000,1590.0,235
159092,1590.92,231
159180,1591.8,287
159278,1592.78,317
159379,1593.79,258
159470,1594.7,274
159562,1595.62,363
159674,1596.74,348
159776,1597.76,268
159872,1598.72,241
159980,1599.8,351
160083,1600.83,219
160177,1601.77,270
160270,1602.7,319
160365,1603.65,269
160452,1604.52,352
160530,1605.3,330
160611,1606.11,383
160701,1607.01,311
160783,1607.83,289
160866,1608.66,318
160956,1609.56,329
161040,1610.4,284
161120,1611.2,328
161201,1612.01,355
161291,1612.91,314
161380,1613.8,260
161469,1614.69,373
161566,1615.66,316
161661,1616.61,279
161757,1617.57,318
161859,1618.59,321
161963,1619.63,225
162063,1620.63,266
162174,1621.74,288
162282,1622.82,226
162385,1623.85,294
162496,1624.96,294
162604,1626.04,256
162704,1627.04,236
162806,1628.06,304
162913,1629.13,312
163013,1630.13,220
163106,1631.06,226
163192,1631.92,289
163282,1632.82,333
163379,1633.79,241
163471,1634.71,214
163561,1635.61,244
163661,1636.61,322
163765,1637.65,239
163859,1638.59,256
163952,1639.52,379
164049,1640.49,319
164145,1641.45,244
164239,1642.39,333
164340,1643.4,308
164448,1644.48,234
164541,1645.41,374
164650,1646.5,275
164736,1647.36,322
164815,1648.15,379
164898,1648.98,344
165001,1650.01,326
165085,1650.85,307
165163,1651.63,315
165244,1652.44,315
165328,1653.28,275
165409,1654.09,276
165488,1654.88,362
165572,1655.72,334
165667,1656.67,289
165754,1657.54,237
165847,1658.47,318
165955,1659.55,251
166054,1660.54,232
166154,1661.54,284
166258,1662.58,318
166355,1663.55,267
166449,1664.49,326
166549,1665.49,331
166650,1666.5,311
166746,1667.46,225
166838,1668.38,280
166931,1669.31,346
167041,1670.41,302
167141,1671.41,232
167233,1672.33,227
167324,1673.24,333
167423,1674.23,317
167522,1675.22,250
167617,1676.17,223
167707,1677.07,316
167808,1678.08,351
167915,1679.15,274
168013,1680.13,263
168107,1681.07,312
168225,1682.25,333
168328,1683.28,268
168422,1684.22,279
168525,1685.25,357
168620,1686.2,250
168709,1687.09,260
168810,1688.1,352
168904,1689.04,269
168987,1689.87,323
169068,1690.68,390
169154,1691.54,339
169241,1692.41,247
169321,1693.21,335
169400,1694.0,341
169478,1694.78,252
169555,1695.55,317
169631,1696.31,301
169710,1697.1,336
169795,1697.95,253
169880,1698.8,318
169969,1699.69,318
170069,1700.69,260
170163,1701.63,255
170256,1702.56,327
170361,1703.61,300
170462,1704.62,221
170565,1705.65,277
170681,1706.81,320
170792,1707.92,231
170895,1708.95,226
170997,1709.97,290
171105,1711.05,290
171204,1712.04,293
171299,1712.99,260
171389,1713.89,207
171474,1714.74,223
171558,1715.58,348
171646,1716.46,314
171749,1717.49,241
171841,1718.41,260
171934,1719.34,347
172040,1720.4,340
172142,1721.42,224
172238,1722.38,288
172341,1723.41,293
172441,1724.41,274
172538,1725.38,291
172645,1726.45,344
172746,1727.46,281
172840,1728.4,273
172946,1729.46,341
173043,1730.43,229
173132,1731.32,325
173212,1732.12,336
173291,1732.91,405
173378,1733.78,395
173469,1734.69,293
173552,1735.52,277
173633,1736.33,304
173718,1737.18,326
173799,1737.99,232
173880,1738.8,353
173963,1739.63,296
174048,1740.48,265
174132,1741.32,253
174221,1742.21,323
174323,1743.23,296
174422,1744.22,269
174522,1745.22,294
174628,1746.28,312
174732,1747.32,260
174831,1748.31,276
174931,1749.31,321
175031,1750.31,306
175127,1751.27,223
175220,1752.2,234
175313,1753.13,343
175414,1754.14,267
175516,1755.16,251
175611,1756.11,282
175705,1757.05,309
175799,1757.99,298
175890,1758.9,240
175984,1759.84,342
176084,1760.84,312
176177,1761.77,236
176269,1762.69,300
176361,1763.61,323
176459,1764.59,269
176552,1765.52,264
176644,1766.44,309
176746,1767.46,338
176843,1768.43,251
176936,1769.36,249
177039,1770.39,395
177135,1771.35,248
177229,1772.29,296
177318,1773.18,340
177401,1774.01,330
177480,1774.8,363
177559,1775.59,375
177646,1776.46,327
177729,1777.29,280
177810,1778.1,337
177890,1778.9,329
177969,1779.69,293
178048,1780.48,298
178129,1781.29,331
178222,1782.22,345
178315,1783.15,257
178406,1784.06,340
178512,1785.12,354
178615,1786.15,271
178710,1787.1,268
178809,1788.09,277
178908,1789.08,236
179002,1790.02,257
179097,1790.97,286
179198,1791.98,325
179294,1792.94,255
179385,1793.85,255
179479,1794.79,347
179582,1795.82,291
179684,1796.84,246
179779,1797.79,278
179877,1798.77,295
179986,1799.86,325
180084,1800.84,243
180176,1801.76,281
180268,1802.68,347
180367,1803.67,310
180462,1804.62,262
180555,1805.55,233
180651,1806.51,295
180757,1807.57,268
180850,1808.5,262
180943,1809.43,350
181053,1810.53,299
181159,1811.59,228
181254,1812.54,325
181371,1813.71,378
181470,1814.7,303
181552,1815.52,341
181632,1816.32,359
181721,1817.21,345
181825,1818.25,233
181907,1819.07,292
181989,1819.89,382
182071,1820.71,320
182155,1821.55,222
182239,1822.39,314
182329,1823.29,305
182422,1824.22,300
182515,1825.15,259
182622,1826.22,304
182736,1827.36,307
182839,1828.39,283
182941,1829.41,295
183046,1830.46,250
183144,1831.44,284
183238,1832.38,279
183334,1833.34,253
183425,1834.25,251
183512,1835.12,236
183601,1836.01,305
183697,1836.97,303
183790,1837.9,229
183877,1838.77,318
183973,1839.73,319
184076,1840.76,275
184165,1841.65,245
184253,1842.53,333
184350,1843.5,349
184457,1844.57,270
184555,1845.55,228
184659,1846.59,369
184766,1847.66,273
184865,1848.65,248
184982,1849.82,360
185090,1850.9,212
185189,1851.89,259
185293,1852.93,393
185398,1853.98,286
185490,1854.9,310
185573,1855.73,430
185664,1856.64,363
185771,1857.71,307
185856,1858.56,284
185938,1859.38,359
186018,1860.18,323
186096,1860.96,245
186173,1861.73,324
186250,1862.5,354
186331,1863.31,300
186414,1864.14,266
186500,1865.0,283
186590,1865.9,362
186685,1866.85,247
186778,1867.78,307
186875,1868.75,283
186975,1869.75,255
187068,1870.68,288
187167,1871.67,281
187278,1872.78,247
187384,1873.84,271
187477,1874.77,230
187570,1875.7,300
187668,1876.68,276
187759,1877.59,267
187847,1878.47,325
187947,1879.47,305
188047,1880.47,277
188139,1881.39,270
188231,1882.31,306
188333,1883.33,281
188433,1884.33,266
188529,1885.29,273
188624,1886.24,249
188729,1887.29,338
188835,1888.35,275
188938,1889.38,267
189049,1890.49,373
189155,1891.55,277
189251,1892.51,238
189364,1893.64,368
189474,1894.74,278
189576,1895.76,273
189628,1896.28,358
189740,1897.4,287
189822,1898.22,372
189902,1899.02,408
190030,1900.3,394
190135,1901.35,282
190222,1902.22,346
190303,1903.03,320
190383,1903.83,387
190463,1904.63,300
190543,1905.43,285
190623,1906.23,316
190702,1907.02,262
190782,1907.82,288
190867,1908.67,351
190983,1909.83,357
191094,1910.94,243
191194,1911.94,274
191302,1913.02,268
191414,1914.14,246
191519,1915.19,302
191631,1916.31,269
191744,1917.44,291
191847,1918.47,271
191946,1919.46,292
192044,1920.44,267
192137,1921.37,247
192229,1922.29,281
192323,1923.23,286
192414,1924.14,293
192506,1925.06,333
192602,1926.02,287
192696,1926.96,271
192789,1927.89,341
192888,1928.88,328
192989,1929.89,318
193089,1930.89,268
193180,1931.8,229
193271,1932.71,346
193371,1933.71,287
193471,1934.71,252
193568,1935.68,224
193666,1936.66,361
193770,1937.7,308
193873,1938.73,236
193968,1939.68,266
194069,1940.69,325
194175,1941.75,245
194277,1942.77,335
194396,1943.96,370
194499,1944.99,239
194595,1945.95,251
194688,1946.88,352
194771,1947.71,324
194850,1948.5,351
194933,1949.33,402
195051,1950.51,274
195139,1951.39,319
195221,1952.21,425
195306,1953.06,380
195399,1953.99,316
195481,1954.81,235
195561,1955.61,249
195640,1956.4,365
195718,1957.18,287
195799,1957.99,209
195881,1958.81,282
195973,1959.73,336
196073,1960.73,232
196170,1961.7,345
196270,1962.7,349
196369,1963.69,240
196463,1964.63,284
196559,1965.59,288
196659,1966.59,272
196758,1967.58,274
196853,1968.53,276
196946,1969.46,282
197041,1970.41,293
197132,1971.32,287
197225,1972.25,307
197324,1973.24,240
197422,1974.22,297
197524,1975.24,340
197628,1976.28,288
197725,1977.25,269
197821,1978.21,323
197924,1979.24,292
198032,1980.32,297
198130,1981.3,248
198231,1982.31,358
198349,1983.49,274
198446,1984.46,238
198540,1985.4,339
198647,1986.47,333
198744,1987.44,238
198832,1988.32,343
198913,1989.13,416
198999,1989.99,374
199106,1991.06,329
199191,1991.91,317
199275,1992.75,378
199363,1993.63,326
199449,1994.49,248
199530,1995.3,292
199613,1996.13,366
199701,1997.01,297
199787,1997.87,242
199878,1998.78,365
199980,1999.8,316
200082,2000.82,228
200180,2001.8,292
200281,2002.81,239
200379,2003.79,319
200491,2004.91,337
200602,2006.02,241
200705,2007.05,281
200810,2008.1,283
200915,2009.15,313
201014,2010.14,269
201105,2011.05,231
201197,2011.97,336
201298,2012.98,314
201404,2014.04,252
201502,2015.02,228
201593,2015.93,335
201686,2016.86,337
201792,2017.92,310
201887,2018.87,256
201978,2019.78,300
202073,2020.73,346
202180,2021.8,289
202274,2022.74,248
202368,2023.68,227
202467,2024.67,384
202569,2025.69,261
202666,2026.66,300
202759,2027.59,360
202848,2028.48,254
202932,2029.32,299
203014,2030.14,408
203098,2030.98,306
203184,2031.84,217
203264,2032.64,308
203343,2033.43,315
203423,2034.23,278
203502,2035.02,274
203581,2035.81,314
203661,2036.61,334
203745,2037.45,284
203828,2038.28,291
203912,2039.12,304
204007,2040.07,351
204104,2041.04,257
204198,2041.98,261
204296,2042.96,338
204398,2043.98,279
204493,2044.93,301
204590,2045.9,290
204694,2046.94,301
204794,2047.94,218
204890,2048.9,252
204985,2049.85,265
205085,2050.85,248
205184,2051.84,238
205277,2052.77,261
205372,2053.72,334
205474,2054.74,280
205568,2055.68,270
205656,2056.56,217
205746,2057.46,338
205845,2058.45,324
205938,2059.38,243
206029,2060.29,288
206124,2061.24,355
206229,2062.29,255
206323,2063.23,258
206416,2064.16,308
206520,2065.2,357
206626,2066.26,244
206731,2067.31,247
206838,2068.38,359
206944,2069.44,331
207047,2070.47,250
207145,2071.45,260
207251,2072.51,345
207353,2073.53,264
207446,2074.46,225
207506,2075.06,379
207627,2076.27,311
207709,2077.09,342
207790,2077.9,348
207879,2078.79,340
207963,2079.63,312
208043,2080.43,386
208124,2081.24,308
208203,2082.03,242
208282,2082.82,258
208363,2083.63,330
208449,2084.49,331
208535,2085.35,269
208622,2086.22,355
208717,2087.17,360
208813,2088.13,261
208903,2089.03,310
208999,2089.99,346
209092,2090.92,234
209181,2091.81,294
209275,2092.75,337
209376,2093.76,316
209472,2094.72,258
209562,2095.62,273
209650,2096.5,317
209741,2097.41,252
209835,2098.35,230
209923,2099.23,228
210011,2100.11,318
210102,2101.02,282
210198,2101.98,273
210286,2102.86,214
210376,2103.76,338
210470,2104.7,281
210568,2105.68,278
210660,2106.6,215
210755,2107.55,322
210863,2108.63,326
210962,2109.62,216
211057,2110.57,306
211158,2111.58,296
211266,2112.66,279
211365,2113.65,276
211470,2114.7,343
211581,2115.81,345
211681,2116.81,243
211776,2117.76,275
211888,2118.88,370
211983,2119.83,270
212065,2120.65,330
212144,2121.44,387
212224,2122.24,319
212305,2123.05,305
212382,2123.82,293
212461,2124.61,413
212540,2125.4,309
212623,2126.23,304
212702,2127.02,330
212783,2127.83,296
212861,2128.61,209
212940,2129.4,294
213019,2130.19,293
213107,2131.07,337
213202,2132.02,306
213294,2132.94,256
213383,2133.83,257
213477,2134.77,314
213576,2135.76,277
213678,2136.78,229
213777,2137.77,294
213877,2138.77,306
213983,2139.83,290
214076,2140.76,250
214171,2141.71,309
214263,2142.63,277
214352,2143.52,260
214443,2144.43,335
214540,2145.4,337
214641,2146.41,234
214735,2147.35,263
214829,2148.29,330
214934,2149.34,308
215039,2150.39,273
215133,2151.33,281
215230,2152.3,308
215331,2153.31,262
215424,2154.24,235
215516,2155.16,295
215627,2156.27,274
215724,2157.24,239
215835,2158.35,351
215952,2159.52,294
216051,2160.51,268
216148,2161.48,325
216266,2162.66,348
216362,2163.62,267
216447,2164.47,348
216532,2165.32,351
216649,2166.49,285
216739,2167.39,341
216828,2168.28,356
216919,2169.19,280
217004,2170.04,264
217089,2170.89,378
217178,2171.78,303
217268,2172.68,308
217364,2173.64,339
217461,2174.61,261
217556,2175.56,296
217666,2176.66,353
217775,2177.75,229
217874,2178.74,288
217975,2179.75,299
218080,2180.8,244
218178,2181.78,344
218273,2182.73,346
218372,2183.72,249
218464,2184.64,223
218554,2185.54,343
218650,2186.5,241
218741,2187.41,242
218842,2188.42,369
218951,2189.51,330
219053,2190.53,230
219150,2191.5,317
219254,2192.54,312
219369,2193.69,259
219466,2194.66,257
219560,2195.6,351
219666,2196.66,307
219760,2197.6,242
219856,2198.56,402
219956,2199.56,307
220042,2200.42,363
220124,2201.24,331
220211,2202.11,287
220300,2203.0,270
220385,2203.85,390
220468,2204.68,316
220551,2205.51,304
220636,2206.36,326
220721,2207.21,267
220806,2208.06,282
220902,2209.02,334
220999,2209.99,338
221091,2210.91,225
221185,2211.85,286
221283,2212.83,281
221373,2213.73,305
221466,2214.66,334
221561,2215.61,274
221652,2216.52,247
221744,2217.44,325
221850,2218.5,331
221948,2219.48,247
222044,2220.44,343
222156,2221.56,360
222262,2222.62,271
222360,2223.6,285
222467,2224.67,344
