R-PEAK INDEX, TIME, AMPLITUDE
189088,1890.88,138
189169,1891.69,132
189250,1892.5,104
189329,1893.29,78
189409,1894.09,98
189486,1894.86,98
189562,1895.62,100
189639,1896.39,99
189714,1897.14,116
189788,1897.88,123
189817,1898.17,56
189862,1898.62,119
189937,1899.37,93
189966,1899.66,50
190013,1900.13,102
190042,1900.42,58
190089,1900.89,66
190167,1901.67,126
190196,1901.96,51
190247,1902.47,95
190275,1902.75,53
190328,1903.28,55
190410,1904.1,90
190495,1904.95,121
190523,1905.23,54
190577,1905.77,118
190663,1906.63,132
190693,1906.93,52
190748,1907.48,98
190778,1907.78,60
190834,1908.34,132
190925,1909.25,130
191020,1910.2,137
191049,1910.49,57
191113,1911.13,138
191205,1912.05,83
191296,1912.96,136
191391,1913.91,79
191483,1914.83,123
191513,1915.13,54
191578,1915.78,79
191671,1916.71,103
191700,1917.0,60
191766,1917.66,128
191795,1917.95,65
191857,1918.57,84
191947,1919.47,138
191977,1919.77,51
192031,1920.31,159
192113,1921.13,131
192143,1921.43,62
192194,1921.94,143
192223,1922.23,70
192271,1922.71,164
192349,1923.49,145
192427,1924.27,177
192457,1924.57,65
192503,1925.03,160
192579,1925.79,179
192657,1926.57,145
192735,1927.35,123
192764,1927.64,56
192812,1928.12,114
192890,1928.9,136
192969,1929.69,97
193050,1930.5,150
193130,1931.3,125
193212,1932.12,122
193293,1932.93,109
193375,1933.75,91
193456,1934.56,82
193538,1935.38,104
193620,1936.2,88
193703,1937.03,102
193784,1937.84,130
193866,1938.66,105
193947,1939.47,116
194028,1940.28,86
194108,1941.08,119
194187,1941.87,131
194267,1942.67,110
194348,1943.48,124
194430,1944.3,130
194510,1945.1,131
194592,1945.92,112
194674,1946.74,100
194756,1947.56,84
194836,1948.36,94
194916,1949.16,114
194997,1949.97,95
195078,1950.78,138
195157,1951.57,102
195236,1952.36,116
195317,1953.17,108
195396,1953.96,84
195475,1954.75,82
195554,1955.54,105
195634,1956.34,87
195661,1956.61,50
195711,1957.11,97
195790,1957.9,132
195869,1958.69,140
195899,1958.99,51
195948,1959.48,118
196030,1960.3,97
196111,1961.11,154
196192,1961.92,129
196271,1962.71,88
196351,1963.51,101
196433,1964.33,146
196516,1965.16,130
196600,1966.0,108
196686,1966.86,146
196770,1967.7,79
196937,1969.37,84
197021,1970.21,137
197102,1971.02,112
197182,1971.82,103
197265,1972.65,94
197343,1973.43,156
197421,1974.21,144
197498,1974.98,104
197571,1975.71,150
197719,1977.19,131
197792,1977.92,96
197939,1979.39,118
198011,1980.11,155
198083,1980.83,144
198156,1981.56,185
198231,1982.31,104
198304,1983.04,98
198459,1984.59,141
198535,1985.35,133
198611,1986.11,142
198687,1986.87,91
198794,1987.94,77
198823,1988.23,113
198831,1988.31,151
198840,1988.4,129
198843,1988.43,213
198850,1988.5,84
198865,1988.65,171
198877,1988.77,135
198883,1988.83,87
198891,1988.91,118
198916,1989.16,171
198935,1989.35,133
198958,1989.58,81
198991,1989.91,184
199023,1990.23,78
199086,1990.86,78
199138,1991.38,185
199210,1992.1,254
199281,1992.81,137
199551,1995.51,126
199680,1996.8,158
199708,1997.08,87
199744,1997.44,129
199808,1998.08,121
199903,1999.03,90
199911,1999.11,82
199919,1999.19,133
199927,1999.27,95
199934,1999.34,81
199938,1999.38,99
199942,1999.42,93
199947,1999.47,84
199950,1999.5,112
199962,1999.62,93
199972,1999.72,151
199975,1999.75,103
200026,2000.26,75
200124,2001.24,82
200187,2001.87,103
200250,2002.5,102
200314,2003.14,131
200378,2003.78,97
200442,2004.42,98
200506,2005.06,131
200571,2005.71,128
200637,2006.37,95
200703,2007.03,77
200839,2008.39,89
201053,2010.53,110
201126,2011.26,113
201198,2011.98,81
201345,2013.45,86
201491,2014.91,76
201563,2015.63,79
201773,2017.73,112
201916,2019.16,84
202066,2020.66,82
202142,2021.42,78
202220,2022.2,78
202296,2022.96,79
202372,2023.72,94
202448,2024.48,101
202524,2025.24,75
202753,2027.53,80
202829,2028.29,96
202906,2029.06,75
202982,2029.82,86
203057,2030.57,83
203135,2031.35,82
203211,2032.11,94
203289,2032.89,123
203366,2033.66,74
203600,2036.0,77
203758,2037.58,80
203916,2039.16,97
203996,2039.96,78
204153,2041.53,87
204310,2043.1,98
204387,2043.87,93
204464,2044.64,86
204542,2045.42,77
204772,2047.72,88
204921,2049.21,109
204993,2049.93,91
205065,2050.65,96
205207,2052.07,78
205278,2052.78,116
205349,2053.49,101
205421,2054.21,83
205493,2054.93,108
205567,2055.67,122
205642,2056.42,70
205718,2057.18,95
205796,2057.96,106
205874,2058.74,60
205955,2059.55,81
206036,2060.36,109
206119,2061.19,100
206288,2062.88,94
206372,2063.72,78
206457,2064.57,82
206539,2065.39,111
206620,2066.2,99
206701,2067.01,67
206782,2067.82,99
206862,2068.62,99
206943,2069.43,86
207024,2070.24,70
207103,2071.03,55
207262,2072.62,78
207341,2073.41,82
207419,2074.19,84
207497,2074.97,58
207575,2075.75,83
207652,2076.52,87
207728,2077.28,76
207804,2078.04,76
207879,2078.79,71
208030,2080.3,85
208104,2081.04,61
208250,2082.5,54
208324,2083.24,80
208398,2083.98,89
208474,2084.74,83
208549,2085.49,87
208625,2086.25,65
208702,2087.02,97
208733,2087.33,57
208778,2087.78,119
208852,2088.52,97
208925,2089.25,57
208997,2089.97,65
209069,2090.69,115
209139,2091.39,127
209168,2091.68,66
209209,2092.09,102
209280,2092.8,79
209350,2093.5,83
209423,2094.23,92
209497,2094.97,78
209572,2095.72,117
209648,2096.48,100
209725,2097.25,76
209804,2098.04,71
209884,2098.84,91
209964,2099.64,87
210046,2100.46,62
210129,2101.29,105
210210,2102.1,122
210289,2102.89,75
210368,2103.68,65
210446,2104.46,94
210523,2105.23,89
210603,2106.03,65
210764,2107.64,69
210844,2108.44,65
210928,2109.28,61
211097,2110.97,92
211182,2111.82,87
211265,2112.65,75
211346,2113.46,101
211425,2114.25,85
211503,2115.03,58
211581,2115.81,82
211658,2116.58,83
211734,2117.34,90
211809,2118.09,56
211885,2118.85,77
211961,2119.61,61
212036,2120.36,85
212110,2121.1,65
212185,2121.85,76
212260,2122.6,63
212333,2123.33,61
212407,2124.07,80
212479,2124.79,61
212553,2125.53,82
212629,2126.29,85
212705,2127.05,70
212781,2127.81,84
212858,2128.58,73
212935,2129.35,61
213011,2130.11,78
213038,2130.38,61
213163,2131.63,94
213240,2132.4,90
213269,2132.69,64
213314,2133.14,161
213386,2133.86,86
213416,2134.16,54
213460,2134.6,78
213532,2135.32,84
213560,2135.6,65
213604,2136.04,126
213675,2136.75,68
213747,2137.47,82
213776,2137.76,75
213819,2138.19,117
213890,2138.9,60
213963,2139.63,90
213991,2139.91,57
214034,2140.34,88
214107,2141.07,68
214181,2141.81,71
214255,2142.55,90
214332,2143.32,124
214410,2144.1,84
214489,2144.89,71
214568,2145.68,109
214647,2146.47,69
214728,2147.28,82
214888,2148.88,88
214967,2149.67,78
215047,2150.47,99
215125,2151.25,64
215202,2152.02,83
215279,2152.79,60
215355,2153.55,80
215430,2154.3,57
215506,2155.06,69
215656,2156.56,72
215730,2157.3,59
215878,2158.78,70
215951,2159.51,71
216094,2160.94,80
216164,2161.64,69
216234,2162.34,71
216303,2163.03,81
216373,2163.73,81
216444,2164.44,62
216517,2165.17,66
216591,2165.91,79
216664,2166.64,74
216738,2167.38,92
216813,2168.13,79
216890,2168.9,92
216964,2169.64,57
217038,2170.38,90
217114,2171.14,88
217143,2171.43,55
217264,2172.64,78
217342,2173.42,64
217420,2174.2,102
217447,2174.47,75
217495,2174.95,87
217523,2175.23,66
217568,2175.68,98
217597,2175.97,56
217643,2176.43,59
217717,2177.17,117
217744,2177.44,68
217790,2177.9,131
217819,2178.19,65
217863,2178.63,80
217936,2179.36,76
217964,2179.64,72
218008,2180.08,81
218081,2180.81,100
218155,2181.55,95
218228,2182.28,66
218304,2183.04,105
218380,2183.8,73
218458,2184.58,87
218536,2185.36,71
218619,2186.19,92
218701,2187.01,68
218784,2187.84,91
218866,2188.66,70
218951,2189.51,60
219037,2190.37,93
219122,2191.22,97
219206,2192.06,73
219291,2192.91,60
219375,2193.75,95
219456,2194.56,59
219536,2195.36,77
219615,2196.15,71
219692,2196.92,81
219768,2197.68,62
219844,2198.44,80
219919,2199.19,73
220070,2200.7,82
220145,2201.45,81
220218,2202.18,77
220293,2202.93,58
220366,2203.66,81
220440,2204.4,93
220515,2205.15,86
220590,2205.9,71
220665,2206.65,75
220740,2207.4,87
220814,2208.14,68
220891,2208.91,82
220966,2209.66,61
221043,2210.43,94
221119,2211.19,96
221146,2211.46,56
221196,2211.96,79
221276,2212.76,99
221350,2213.5,90
221380,2213.8,67
221425,2214.25,93
221455,2214.55,62
221499,2214.99,80
221572,2215.72,84
221602,2216.02,71
221644,2216.44,117
221716,2217.16,96
221789,2217.89,97
221817,2218.17,71
221861,2218.61,106
221934,2219.34,64
222006,2220.06,68
222036,2220.36,69
222079,2220.79,97
222153,2221.53,87
222227,2222.27,66
222302,2223.02,104
222379,2223.79,93
222457,2224.57,73
222536,2225.36,102
222615,2226.15,79
222698,2226.98,80
222781,2227.81,60
222868,2228.68,107
222950,2229.5,62
223035,2230.35,92
223119,2231.19,57
223203,2232.03,104
223284,2232.84,78
223366,2233.66,89
223447,2234.47,84
223526,2235.26,61
223605,2236.05,55
223683,2236.83,70
223759,2237.59,82
223836,2238.36,56
223911,2239.11,74
223987,2239.87,73
224063,2240.63,60
224215,2242.15,71
224291,2242.91,70
224370,2243.7,84
224448,2244.48,92
224524,2245.24,95
224600,2246.0,58
224678,2246.78,75
224754,2247.54,92
224829,2248.29,69
224905,2249.05,60
224983,2249.83,89
225060,2250.6,75
225138,2251.38,87
225215,2252.15,56
225296,2252.96,110
225371,2253.71,141
225398,2253.98,72
225446,2254.46,107
225475,2254.75,62
225521,2255.21,116
225595,2255.95,83
225624,2256.24,75
225666,2256.66,96
225738,2257.38,102
225768,2257.68,72
225809,2258.09,74
225838,2258.38,69
225880,2258.8,74
225953,2259.53,85
226025,2260.25,84
226052,2260.52,68
226097,2260.97,71
226171,2261.71,95
226200,2262.0,58
226245,2262.45,72
226275,2262.75,59
226320,2263.2,73
226398,2263.98,87
226476,2264.76,59
226557,2265.57,99
226637,2266.37,93
226719,2267.19,89
226800,2268.0,80
226881,2268.81,95
226962,2269.62,63
227044,2270.44,98
227124,2271.24,81
227205,2272.05,80
227286,2272.86,59
227366,2273.66,55
227445,2274.45,84
227599,2275.99,73
227675,2276.75,66
227750,2277.5,63
227827,2278.27,95
227903,2279.03,80
227980,2279.8,78
228058,2280.58,55
228214,2282.14,96
228291,2282.91,87
228369,2283.69,86
228445,2284.45,61
228523,2285.23,70
228598,2285.98,90
228674,2286.74,86
228751,2287.51,92
228828,2288.28,70
228906,2289.06,78
228983,2289.83,98
229058,2290.58,72
229137,2291.37,67
229218,2292.18,124
229248,2292.48,70
229295,2292.95,157
229324,2293.24,82
229371,2293.71,114
229400,2294.0,72
229447,2294.47,100
229476,2294.76,78
229521,2295.21,118
229595,2295.95,117
229625,2296.25,68
229670,2296.7,95
229744,2297.44,96
229821,2298.21,108
229897,2298.97,94
229972,2299.72,114
230049,2300.49,109
230078,2300.78,56
230126,2301.26,90
230204,2302.04,98
230282,2302.82,100
230363,2303.63,91
230446,2304.46,55
230528,2305.28,82
230611,2306.11,90
230695,2306.95,86
230780,2307.8,67
230864,2308.64,66
230946,2309.46,74
231028,2310.28,103
231108,2311.08,95
231188,2311.88,76
231269,2312.69,57
231350,2313.5,98
231429,2314.29,74
231509,2315.09,63
231589,2315.89,61
231667,2316.67,77
231745,2317.45,93
231820,2318.2,75
231896,2318.96,67
231971,2319.71,60
232046,2320.46,63
232120,2321.2,90
232194,2321.94,95
232266,2322.66,86
232339,2323.39,79
232413,2324.13,81
232487,2324.87,56
232562,2325.62,67
232640,2326.4,84
232725,2327.25,106
232804,2328.04,93
232884,2328.84,68
232968,2329.68,103
233048,2330.48,58
233078,2330.78,71
233130,2331.3,91
233214,2332.14,81
233294,2332.94,104
233324,2333.24,74
233374,2333.74,128
233451,2334.51,88
233528,2335.28,103
233602,2336.02,100
233677,2336.77,111
233751,2337.51,85
233825,2338.25,124
233899,2338.99,78
233974,2339.74,110
234048,2340.48,114
234123,2341.23,108
234200,2342.0,83
234278,2342.78,99
234359,2343.59,100
234442,2344.42,101
234525,2345.25,118
234608,2346.08,72
234693,2346.93,87
234779,2347.79,100
234863,2348.63,104
234949,2349.49,92
235034,2350.34,114
235117,2351.17,99
235198,2351.98,60
235279,2352.79,86
235360,2353.6,62
235440,2354.4,79
235521,2355.21,96
235603,2356.03,57
235687,2356.87,90
235771,2357.71,81
235853,2358.53,59
235936,2359.36,56
236019,2360.19,57
236101,2361.01,58
236183,2361.83,56
236262,2362.62,63
236342,2363.42,71
236420,2364.2,98
236498,2364.98,103
236576,2365.76,69
236732,2367.32,95
236809,2368.09,88
236887,2368.87,99
236968,2369.68,88
237048,2370.48,59
237126,2371.26,77
237206,2372.06,97
237287,2372.87,101
237316,2373.16,70
237364,2373.64,92
237440,2374.4,126
237470,2374.7,64
237514,2375.14,88
237586,2375.86,110
237616,2376.16,77
237658,2376.58,128
237730,2377.3,101
237803,2378.03,158
237833,2378.33,73
237875,2378.75,125
237905,2379.05,65
237948,2379.48,117
238021,2380.21,135
238050,2380.5,73
238094,2380.94,140
238168,2381.68,77
238197,2381.97,58
238242,2382.42,94
238271,2382.71,57
238318,2383.18,128
238395,2383.95,85
238471,2384.71,115
238548,2385.48,117
238627,2386.27,70
238710,2387.1,59
238793,2387.93,102
238879,2388.79,93
238968,2389.68,63
239059,2390.59,103
239146,2391.46,85
239237,2392.37,80
239329,2393.29,78
239419,2394.19,101
239511,2395.11,112
239602,2396.02,103
239691,2396.91,93
239778,2397.78,73
239863,2398.63,64
239947,2399.47,83
240029,2400.29,96
240112,2401.12,63
240192,2401.92,97
240270,2402.7,87
240348,2403.48,75
240425,2404.25,85
240503,2405.03,84
240580,2405.8,97
240659,2406.59,77
240737,2407.37,59
240818,2408.18,68
240898,2408.98,82
240978,2409.78,94
241057,2410.57,61
241138,2411.38,75
241217,2412.17,91
241297,2412.97,74
241376,2413.76,88
241461,2414.61,94
241538,2415.38,64
241567,2415.67,68
241621,2416.21,111
241702,2417.02,135
241732,2417.32,81
241781,2417.81,121
241811,2418.11,65
241857,2418.57,86
241888,2418.88,56
241934,2419.34,106
241964,2419.64,68
242008,2420.08,124
242036,2420.36,69
242080,2420.8,105
242110,2421.1,80
242153,2421.53,104
242182,2421.82,80
242226,2422.26,90
242255,2422.55,77
242298,2422.98,140
242327,2423.27,72
242369,2423.69,135
242397,2423.97,63
242442,2424.42,116
242469,2424.69,64
242516,2425.16,159
242546,2425.46,57
242590,2425.9,137
242619,2426.19,67
242667,2426.67,136
242744,2427.44,139
242823,2428.23,100
242904,2429.04,134
242985,2429.85,84
243073,2430.73,115
243162,2431.62,138
243251,2432.51,93
243342,2433.42,120
243432,2434.32,83
243524,2435.24,66
243617,2436.17,112
243706,2437.06,82
243791,2437.91,114
243876,2438.76,116
243960,2439.6,112
244042,2440.42,90
244124,2441.24,89
244204,2442.04,107
244282,2442.82,86
244360,2443.6,91
244439,2444.39,77
244516,2445.16,94
244596,2445.96,111
244675,2446.75,108
244705,2447.05,52
244753,2447.53,91
244833,2448.33,113
244917,2449.17,110
244998,2449.98,76
245027,2450.27,58
245079,2450.79,82
245166,2451.66,119
245195,2451.95,53
245246,2452.46,131
245277,2452.77,63
245327,2453.27,100
245405,2454.05,76
245435,2454.35,61
245483,2454.83,85
245511,2455.11,68
245559,2455.59,110
245635,2456.35,77
245664,2456.64,67
245711,2457.11,123
245741,2457.41,59
245788,2457.88,133
245864,2458.64,76
245941,2459.41,117
246020,2460.2,114
246098,2460.98,98
246131,2461.31,56
246178,2461.78,127
246259,2462.59,108
246342,2463.42,97
246427,2464.27,90
246511,2465.11,69
246599,2465.99,81
246687,2466.87,101
246775,2467.75,121
246867,2468.67,87
246957,2469.57,80
247047,2470.47,73
247139,2471.39,86
247232,2472.32,101
247326,2473.26,102
247416,2474.16,67
247506,2475.06,75
247594,2475.94,74
247681,2476.81,65
247766,2477.66,94
247850,2478.5,65
247933,2479.33,83
248013,2480.13,116
248091,2480.91,102
248171,2481.71,99
248250,2482.5,103
248328,2483.28,98
248409,2484.09,102
248489,2484.89,71
248518,2485.18,55
248568,2485.68,100
248649,2486.49,119
248732,2487.32,76
248763,2487.63,55
248814,2488.14,69
248845,2488.45,55
248897,2488.97,91
248984,2489.84,87
249065,2490.65,80
249092,2490.92,59
249146,2491.46,70
249229,2492.29,81
249309,2493.09,89
249340,2493.4,58
249388,2493.88,62
249470,2494.7,100
249502,2495.02,58
249549,2495.49,134
249578,2495.78,61
249626,2496.26,124
249656,2496.56,62
249701,2497.01,114
249732,2497.32,76
249775,2497.75,95
249849,2498.49,124
249923,2499.23,103
249953,2499.53,67
249997,2499.97,72
250070,2500.7,114
250145,2501.45,142
250176,2501.76,69
250220,2502.2,131
250297,2502.97,117
250374,2503.74,124
250404,2504.04,58
250451,2504.51,80
250532,2505.32,124
250614,2506.14,94
250698,2506.98,100
250782,2507.82,76
250870,2508.7,71
250958,2509.58,105
251046,2510.46,127
251137,2511.37,77
251228,2512.28,127
251316,2513.16,111
251407,2514.07,103
251500,2515.0,110
251591,2515.91,88
251681,2516.81,93
251770,2517.7,96
251858,2518.58,100
251945,2519.45,103
252030,2520.3,88
252116,2521.16,82
252200,2522.0,61
252284,2522.84,83
252368,2523.68,64
252453,2524.53,112
252537,2525.37,63
252621,2526.21,119
252708,2527.08,106
252792,2527.92,94
252875,2528.75,112
252959,2529.59,81
253044,2530.44,96
253127,2531.27,115
253208,2532.08,71
253292,2532.92,118
253372,2533.72,66
253454,2534.54,107
253534,2535.34,62
253565,2535.65,63
253615,2536.15,99
253699,2536.99,121
253780,2537.8,67
253811,2538.11,52
253861,2538.61,114
253943,2539.43,137
253975,2539.75,56
254023,2540.23,143
254101,2541.01,132
254178,2541.78,144
254208,2542.08,68
254254,2542.54,120
254285,2542.85,57
254330,2543.3,98
254405,2544.05,125
254480,2544.8,118
254555,2545.55,90
254585,2545.85,64
254629,2546.29,127
254703,2547.03,93
254777,2547.77,100
254807,2548.07,63
254851,2548.51,90
254927,2549.27,62
255004,2550.04,76
255084,2550.84,82
255165,2551.65,111
255250,2552.5,81
255339,2553.39,107
255430,2554.3,70
255518,2555.18,120
255613,2556.13,104
255706,2557.06,123
255795,2557.95,103
255888,2558.88,111
255979,2559.79,89
256069,2560.69,98
256160,2561.6,107
256250,2562.5,104
256335,2563.35,114
256419,2564.19,86
256504,2565.04,94
256589,2565.89,73
256671,2566.71,70
256755,2567.55,88
256839,2568.39,111
256922,2569.22,91
257007,2570.07,84
257089,2570.89,78
257169,2571.69,95
257246,2572.46,68
257322,2573.22,60
257404,2574.04,76
257485,2574.85,73
257564,2575.64,58
257648,2576.48,102
257732,2577.32,109
257815,2578.15,64
257897,2578.97,115
257980,2579.8,110
258011,2580.11,60
258060,2580.6,55
258144,2581.44,122
258224,2582.24,101
258255,2582.55,63
258305,2583.05,98
258389,2583.89,115
258419,2584.19,62
258470,2584.7,93
258557,2585.57,100
258637,2586.37,91
258669,2586.69,63
258718,2587.18,141
258797,2587.97,143
258828,2588.28,80
258874,2588.74,109
258905,2589.05,61
258950,2589.5,132
259025,2590.25,123
259056,2590.56,73
259098,2590.98,82
259128,2591.28,65
259170,2591.7,65
259200,2592.0,64
259242,2592.42,93
259273,2592.73,63
259315,2593.15,144
259388,2593.88,121
259418,2594.18,62
259461,2594.61,81
259491,2594.91,53
259534,2595.34,86
259609,2596.09,114
259685,2596.85,114
259767,2597.67,123
259852,2598.52,105
259938,2599.38,72
260024,2600.24,127
260117,2601.17,125
260212,2602.12,118
260305,2603.05,123
260393,2603.93,103
260483,2604.83,118
260571,2605.71,77
260658,2606.58,65
260748,2607.48,70
260837,2608.37,98
260924,2609.24,66
261011,2610.11,114
261095,2610.95,103
261179,2611.79,94
261263,2612.63,114
261343,2613.43,72
261424,2614.24,110
261504,2615.04,88
261585,2615.85,112
261666,2616.66,100
261749,2617.49,81
261832,2618.32,67
261914,2619.14,90
261997,2619.97,91
262083,2620.83,77
262163,2621.63,69
262244,2622.44,73
262327,2623.27,118
262406,2624.06,76
262489,2624.89,115
262575,2625.75,112
262656,2626.56,62
262742,2627.42,99
262825,2628.25,124
262855,2628.55,63
262907,2629.07,90
262993,2629.93,109
263074,2630.74,113
263103,2631.03,63
263156,2631.56,112
263241,2632.41,97
263273,2632.73,63
263323,2633.23,73
263410,2634.1,139
263491,2634.91,121
263521,2635.21,66
263571,2635.71,169
263602,2636.02,59
263650,2636.5,96
263726,2637.26,117
263759,2637.59,54
263800,2638.0,102
263831,2638.31,59
263875,2638.75,77
263906,2639.06,64
263948,2639.48,85
264020,2640.2,68
264092,2640.92,89
264125,2641.25,51
264164,2641.64,123
264236,2642.36,79
264308,2643.08,81
264383,2643.83,112
264457,2644.57,104
264533,2645.33,120
